Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-10020;Поруб;Porub;урочище;Чернігівська обл.;р-н Семенівський;"N 51° 59’ 35""";"E 32° 41’ 51"""
Ф-10022;Московка;Moskovka;урочище;Чернігівська обл.;р-н Семенівський;"N 51° 59’ 55""";"E 32° 45’ 0"""
Ф-10026;Заболоття;Zabolottia;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 59’ 5""";"E 32° 51’ 59"""
Ф-10029;Табурище;Taburyshche;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 58’ 55""";"E 32° 59’ 28"""
Ф-10036;Петровщина;Petrovshchyna;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 57’ 55""";"E 32° 41’ 50"""
Ф-10037;Довидково Болото;Dovydkovo Boloto;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 57’ 33""";"E 32° 44’ 50"""
Ф-10040;Полянське;Polianske;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 57’ 55""";"E 32° 52’ 30"""
Ф-10042;Синявське;Syniavske;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 54’ 34""";"E 32° 53’ 50"""
Ф-10047;Скопів Низ;Skopiv Nyz;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 52’ 30""";"E 32° 57’ 50"""
Ф-10049;Лосканський Бір;Loskanskyi Bir;урочище;Чернігівська обл.;р-н Новгород-Сіверський;"N 51° 50’ 25""";"E 32° 56’ 39"""
Ф-10054;Славин;Slavyn;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 54’ 56""";"E 32° 36’ 30"""
Ф-10055;Бобрик;Bpbryk;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 54’ 45""";"E 32° 40’ 33"""
Ф-10109;Довге;Dovhe;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 52’ 57""";"E 32° 31’ 55"""
Ф-10113;Рядченкова;Riadchenkova;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 50’ 3""";"E 32° 32’ 30"""
Ф-10117;Ліс Банківський;Lis Bankivskyi;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 48’ 6""";"E 32° 31’ 50"""
Ф-10119;Жуклянські Дачі;Zhuklianski Dachi;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 48’ 50""";"E 32° 36’ 35"""
Ф-10123;Залліся;Zallisia;урочище;Чернігівська обл.;р-н Корюківський;"N 51° 49’ 20""";"E 32° 42’ 30"""
Ф-10124;Макаровщина;Makarovshchyna;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 55’ 50""";"E 32° 52’ 30"""
Ф-10141;Шаболтасівськй Ліс;Shaboltasivskyi Lis;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 49’ 30""";"E 32° 51’ 0"""
Ф-10166;Гарбузовщина;Harbuzovshchyna;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 47’ 45""";"E 32° 43’ 40"""
Ф-10168;Степановщина;Stepanovshchyna;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 46’ 37""";"E 32° 38’ 40"""
Ф-10171;Зеленковщина;Zelenkovshchyna;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 45’ 56""";"E 32° 43’ 49"""
Ф-10174;Топило;Topylo;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 41’ 0""";"E 32° 36’ 0"""
Ф-10177;Бабка;Babka;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 40’ 50""";"E 32° 31’ 32"""
Ф-10178;Лосинци;Losyntsy;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 40’ 45""";"E 32° 39’ 51"""
Ф-10183;Ховтунове;Khovtunove;урочище;Чернігівська обл.;р-н Коропський;"N 51° 45’ 0""";"E 32° 54’ 20"""
Ф-10184;Осьмаківські Дачі;Osmakivski Dachi;урочище;Чернігівська обл.;р-н Коропський;"N 51° 42’ 35""";"E 32° 43’ 55"""
Ф-10186;Ведмеже;Vedmezhe;урочище;Чернігівська обл.;р-н Коропський;"N 51° 41’ 35""";"E 32° 56’ 20"""
Ф-10187;Максимовщина;Maksymovshchyna;урочище;Чернігівська обл.;р-н Коропський;"N 51° 41’ 0""";"E 32° 58’ 45"""
Ф-10188;Євреївщина;Yevreivshchyna;урочище;Чернігівська обл.;р-н Коропський;"N 51° 40’ 20""";"E 32° 43’ 30"""
Ф-10190;Оболонська Дача;Obolonska Dacha;урочище;Чернігівська обл.;р-н Коропський;"N 51° 40’ 40""";"E 32° 48’ 20"""
Ф-10221;Дурновська Дача;Durnovska Dacha;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 38’ 45""";"E 30° 40’ 0"""
Ф-10224;Дурняки;Durniaky;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 39’ 40""";"E 30° 38’ 53"""
Ф-10225;Греків Хвойник;Hrekiv Khvoinyk;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 35’ 55""";"E 30° 38’ 0"""
Ф-10227;Руднянська Дача;Rudnianska Dacha;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 36’ 5""";"E 30° 45’ 4"""
Ф-10229;Вируб;Vyrub;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 36’ 34""";"E 30° 57’ 0"""
Ф-10265;Копачево;Kopachevo;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 32’ 2""";"E 30° 33’ 20"""
Ф-10267;Довге Рудне;Dovhe Rudne;урочище;Чернігівська обл.;р-н Ріпкинський;"N 51° 33’ 50""";"E 30° 38’ 0"""
Ф-10285;Північний Замглай;Pivnichnyii Zamhlai;болото;Чернігівська обл.;р-ни Городнянський, Ріпкинський;"N 51° 50’ 0""";"E 31° 13’ 0"""
Ф-10287;Курган;Kurhan;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 38’ 43""";"E 31° 18’ 57"""
Ф-10291;Кошовий Круг;Koshovyi Kruh;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 34’ 39""";"E 31° 4’ 0"""
Ф-10296;В'язівка;Viazivka;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 35’ 35""";"E 31° 8’ 40"""
Ф-10298;Дейнечин Гай;Deinechyn Hai;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 34’ 40""";"E 31° 28’ 9"""
Ф-10306;Борок;Borok;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 30’ 3""";"E 31° 1’ 50"""
Ф-10328;Гайки;Haiky;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 26’ 20""";"E 31° 1’ 8"""
Ф-10329;Осокорова Долина;Osokorova Dolyna;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 27’ 0""";"E 31° 24’ 39"""
Ф-10332;Дубини;Dubyny;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 21’ 30""";"E 31° 0’ 51"""
Ф-10333;Молчанови Круги;Molchanovy Kruhy;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 21’ 28""";"E 31° 3’ 54"""
Ф-10337;Колпито;Kolpyto;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 21’ 0""";"E 31° 21’ 20"""
Ф-10350;Ракита;Rakyta;урочище;Чернігівська обл.;р-н Менський;"N 51° 38’ 29""";"E 31° 56’ 50"""
Ф-10351;Дуб;Dyb;урочище;Чернігівська обл.;р-н Менський;"N 51° 36’ 30""";"E 31° 56’ 39"""
Ф-10353;Волоцький;Volotskyi;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 35’ 50""";"E 31° 32’ 40"""
Ф-10354;Дальне;Dalne;урочище;Чернігівська обл.;р-н Менський;"N 51° 35’ 40""";"E 31° 41’ 39"""
Ф-10357;Садиба;Sadyba;урочище;Чернігівська обл.;р-н Менський;"N 51° 33’ 30""";"E 31° 54’ 40"""
Ф-10359;Провалля;Provallia;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 32’ 39""";"E 31° 38’ 0"""
Ф-10376;Гряда;Hriada;урочище;Чернігівська обл.;р-н Менський;"N 51° 32’ 52""";"E 31° 49’ 50"""
Ф-10378;Червонний;Chervonnyi;урочище;Чернігівська обл.;р-н Менський;"N 51° 32’ 30""";"E 31° 51’ 50"""
Ф-10424;Чемарова;Chemarovo;урочище;Чернігівська обл.;р-н Менський;"N 51° 28’ 35""";"E 31° 59’ 20"""
Ф-10426;Стольнинська Дача;Stolnynska Dacha;урочище;Чернігівська обл.;р-н Менський;"N 51° 27’ 42""";"E 31° 50’ 0"""
Ф-10431;Сороколітово;Sorokolitovo;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 23’ 50""";"E 31° 43’ 0"""
Ф-10434;Драчевець;Drachevets;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 23’ 20""";"E 31° 33’ 30"""
Ф-10435;Убедь;Ybed;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 23’ 41""";"E 31° 45’ 40"""
Ф-10439;Вільховик;Vilkhovyk;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 21’ 30""";"E 31° 32’ 40"""
Ф-10442;Селецьке;Seletske;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 21’ 56""";"E 31° 43’ 40"""
Ф-10444;Папірня;Papirnia;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 21’ 21""";"E 31° 46’ 40"""
Ф-10446;Казаровщина;Kazarovshchyna;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 21’ 21""";"E 31° 49’ 50"""
Ф-10452;Копарина;Koparyna;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 20’ 50""";"E 31° 35’ 49"""
Ф-10454;Дубрівка;Dubribka;урочище;Чернігівська обл.;р-н Менський;"N 51° 38’ 45""";"E 32° 12’ 29"""
Ф-10470;Болютино;Boliutyno;урочище;Чернігівська обл.;р-н Менський;"N 51° 37’ 30""";"E 32° 15’ 4"""
Ф-10471;Мокрець;Mokrets;урочище;Чернігівська обл.;р-н Менський;"N 51° 37’ 24""";"E 32° 17’ 50"""
Ф-10472;Кізючево;Kiziuchevo;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 36’ 58""";"E 32° 24’ 50"""
Ф-10473;Мохове;Mokhove;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 36’ 5""";"E 32° 26’ 50"""
Ф-10476;Комсомолець;Komsomolets;урочище;Чернігівська обл.;р-н Менський;"N 51° 33’ 30""";"E 32° 21’ 9"""
Ф-10478;Степок;Stepok;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 33’ 46""";"E 32° 25’ 21"""
Ф-10480;Конопляний;Konoplianyi;урочище;Чернігівська обл.;р-н Менський;"N 51° 33’ 0""";"E 32° 18’ 30"""
Ф-10482;Вел. Дегтярне;Vel. Dehtiarne;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 32’ 34""";"E 32° 26’ 30"""
Ф-10493;Братове;Bratove;урочище;Чернігівська обл.;р-н Менський;"N 51° 31’ 0""";"E 32° 24’ 1"""
Ф-10495;Квашня;Kvashnia;урочище;Чернігівська обл.;р-н Менський, р-н Сосницький;"N 51° 26’ 58""";"E 32° 25’ 50"""
Ф-10496;Лісниково;Lisnykovo;урочище;Чернігівська обл.;р-н Менський;"N 51° 26’ 40""";"E 32° 9’ 8"""
Ф-10497;Монастир;Monastyr;урочище;Чернігівська обл.;р-н Менський;"N 51° 24’ 0""";"E 32° 13’ 50"""
Ф-10499;Пустошлош;Pustoshlosh;урочище;Чернігівська обл.;р-н Сосницький, р-н Борзнянський;"N 51° 23’ 56""";"E 32° 29’ 40"""
Ф-10501;Плетеники;Pletenyky;урочище;Чернігівська обл.;р-н Менський;"N 51° 23’ 10""";"E 32° 2’ 35"""
Ф-10541;Кисельов Ліс;Ryselov Lis;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 23’ 20""";"E 32° 2’ 51"""
Ф-10543;Пайка;Paika;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 22’ 55""";"E 32° 29’ 50"""
Ф-10551;Лебедин;Lebedyn;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 21’ 50""";"E 32° 7’ 35"""
Ф-10553;Острів;Ostriv;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 22’ 20""";"E 32° 16’ 55"""
Ф-10555;Кругляк;Kruhliak;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 22’ 0""";"E 32° 24’ 30"""
Ф-10556;Дідовське;Didovske;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 23’ 35""";"E 32° 27’ 20"""
Ф-10558;Морснивщина;Morsnyvshchyna;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 20’ 50""";"E 32° 3’ 20"""
Ф-10560;Топила;Topyla;улоговина;Чернігівська обл.;р-н Борзнянський;"N 51° 21’ 0""";"E 32° 9’ 30"""
Ф-10599;Могилка;Mohylka;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 39’ 30""";"E 32° 31’ 20"""
Ф-10601;Кудрівськи Дачі;Kudrivsky Dachi;урочище;Чернігівська обл.;р-н Сосницький, р-н Коропський;"N 51° 38’ 40""";"E 32° 42’ 40"""
Ф-10602;Крачковщина;Krachkovshchyna;урочище;Чернігівська обл.;р-н Сосницький;"N 51° 28’ 39""";"E 32° 42’ 0"""
Ф-10603;Конятинський Ліс;Koniatynskyi Lis;урочище;Чернігівська обл.;р-н Коропський;"N 51° 38’ 0""";"E 32° 46’ 50"""
Ф-10605;Оболонська Дача;Obolonska Dacha;урочище;Чернігівська обл.;р-н Коропський;"N 51° 37’ 59""";"E 32° 52’ 5"""
Ф-10614;Шкураївка;Shkupaivka;урочище;Чернігівська обл.;р-н Коропський;"N 51° 32’ 40""";"E 32° 43’ 50"""
Ф-10620;Хвосторіжжя;Khvostorozhzhia;урочище;Чернігівська обл.;р-н Коропський;"N 51° 31’ 37""";"E 32° 54’ 30"""
Ф-10627;Бригуновщина;Bryhunovshchyna;урочище;Чернігівська обл.;р-н Коропський;"N 51° 30’ 45""";"E 32° 38’ 40"""
Ф-10630;Сербиновичка;Serbynovychka;урочище;Чернігівська обл.;р-н Коропський;"N 51° 29’ 46""";"E 32° 39’ 45"""
Ф-10632;Настині Лози;Nastyni Lozy;урочище;Чернігівська обл.;р-н Коропський;"N 51° 29’ 50""";"E 32° 57’ 30"""
Ф-10649;Бір;Bir;урочище;Чернігівська обл.;р-н Коропський;"N 51° 29’ 55""";"E 32° 44’ 30"""
Ф-10651;Обима;Obyma;урочище;Чернігівська обл.;р-н Коропський;"N 51° 27’ 4""";"E 32° 50’ 20"""
Ф-10652;Дубина;Dubyna;урочище;Чернігівська обл.;р-н Бахмацький;"N 51° 21’ 29""";"E 32° 44’ 54"""
Ф-10654;В'юнне;Viunne;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 25’ 40""";"E 32° 38’ 45"""
Ф-10655;Довжик;Dovzhyk;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 23’ 50""";"E 32° 43’ 50"""
Ф-10656;Варчин Круг;Varchyn Kruh;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 19’ 25""";"E 30° 49’ 50"""
Ф-10657;Дегтярський Круг;Dehtiarskyi Kruh;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 54""";"E 30° 56’ 25"""
Ф-10659;Гатка;Hatka;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 48""";"E 30° 58’ 50"""
Ф-10664;Мирнове Болото;Myrnove Boloto;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 17’ 35""";"E 30° 47’ 41"""
Ф-10668;Кобзареві Поля;Kobzarevi Polia;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 17’ 25""";"E 30° 51’ 45"""
Ф-10669;Буда;Buda;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 14’ 55""";"E 30° 59’ 39"""
Ф-10670;Сивки;Syvky;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 17’ 35""";"E 30° 41’ 20"""
Ф-10688;Стража Успенського;Strazha Yspenskoho;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 16’ 20""";"E 30° 44’ 50"""
Ф-10691;Бобков Круг;Bobkov Kruh;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 15’ 30""";"E 30° 47’ 43"""
Ф-10693;Святе;Sviate;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 15’ 20""";"E 30° 57’ 0"""
Ф-10695;Старо-Морівська-Гута;Staro-Morivska-Huta;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 13’ 55""";"E 30° 48’ 40"""
Ф-10698;Новий Завод;Novyi Zavod;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 12’ 40""";"E 30° 46’ 30"""
Ф-10699;Жабичи;Zhabychy;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 12’ 55""";"E 30° 55’ 25"""
Ф-10702;Нежикн;Nezhykn;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 12’ 55""";"E 30° 57’ 55"""
Ф-10705;Чисте Болото;Chyste Boloto;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 10’ 35""";"E 30° 37’ 29"""
Ф-10706;Висока Піч;Vysoka Pich;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 10’ 55""";"E 30° 42’ 50"""
Ф-10707;Лукмир;Lukmyr;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 8’ 50""";"E 30° 35’ 50"""
Ф-10735;Рудяковщина;Rudiakovshchyna;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 9’ 50""";"E 30° 48’ 40"""
Ф-10738;Скварово;Skvapovo;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 8’ 35""";"E 30° 43’ 50"""
Ф-10745;Дубове;Dubove;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 8’ 0""";"E 30° 54’ 30"""
Ф-10747;Потебнева Гута;Potebneva Huta;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 4’ 40""";"E 30° 44’ 20"""
Ф-10751;Круглий Ліс;Kruhlyi Lis;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 2’ 5""";"E 30° 37’ 20"""
Ф-10753;Ведмежий Ріг;Vedmezhyi Rih;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 2’ 38""";"E 30° 45’ 9"""
Ф-10756;Мошки;Moshky;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 19’ 25""";"E 31° 3’ 9"""
Ф-10757;Звіринець;Zvirynets;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 50""";"E 31° 21’ 25"""
Ф-10761;Гмирі;Hmyri;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 9""";"E 31° 12’ 41"""
Ф-10762;Бір;Bir;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 35""";"E 31° 15’ 3"""
Ф-10767;Велика Здвижа;Velyka Zdvyzha;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 18’ 40""";"E 31° 18’ 50"""
Ф-10773;Коза;Koza;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 17’ 0""";"E 31° 19’ 50"""
Ф-10791;Озеро;Ozero;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 8’ 0""";"E 31° 21’ 40"""
Ф-10793;Олесі;Olesi;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 15’ 35""";"E 31° 6’ 2"""
Ф-10796;Мокрець;Mokrets;урочище;Чернігівська обл.;р-н Чернігівський;"N 51° 15’ 58""";"E 31° 9’ 20"""
Ф-10797;Кривша;Kryvsha;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 14’ 20""";"E 31° 0’ 45"""
Ф-10798;Сага;Saha;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 10’ 40""";"E 31° 6’ 20"""
Ф-10799;Острянка;Ostrianka;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 10’ 45""";"E 31° 10’ 30"""
Ф-10801;Гальчинське;Halchynske;урочище;Чернігівська обл.;р-н Носівський;"N 51° 10’ 9""";"E 31° 27’ 20"""
Ф-10803;Комарівський Ліс;Komarivskyi Lis;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 8’ 50""";"E 31° 16’ 20"""
Ф-10806;Галло;Hallo;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 3’ 41""";"E 31° 17’ 11"""
Ф-10808;Рокитне;Rokytne;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 1’ 30""";"E 31° 7’ 20"""
Ф-10809;Калита;Kalyta;урочище;Чернігівська обл.;р-н Козелецький;"N 51° 1’ 35""";"E 31° 11’ 8"""
Ф-10813;Червоні Партизани;Chervoni Partyzany;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 19’ 50""";"E 31° 37’ 0"""
Ф-10814;Грушівка;Hrushivka;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 18’ 45""";"E 31° 32’ 36"""
Ф-10816;Каращуково;Karashchukovo;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 17’ 55""";"E 31° 44’ 20"""
Ф-10820;Гало;Halo;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 17’ 29""";"E 31° 48’ 50"""
Ф-10822;Максимівка;Maksymivka;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 17’ 40""";"E 31° 53’ 55"""
Ф-10824;Макарово;Makarovka;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 15’ 0""";"E 31° 54’ 50"""
Ф-10827;Тимошенкове;Tymoshenkove;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 15’ 50""";"E 31° 31’ 40"""
Ф-10829;Острова;Ostrova;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 15’ 50""";"E 31° 41’ 50"""
Ф-10830;Грабське;Hrabske;урочище;Чернігівська обл.;р-н Куликівський;"N 51° 16’ 50""";"E 31° 46’ 50"""
Ф-10832;Жигири;Zhyhyry;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 16’ 50""";"E 31° 59’ 40"""
Ф-10838;Долге;Dolhe;урочище;Чернігівська обл.;р-н Куликівський, р-н Ніжинський;"N 51° 15’ 20""";"E 31° 53’ 50"""
Ф-10853;Порінькове;Porinkove;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 13’ 50""";"E 31° 45’ 30"""
Ф-10854;Гашлик;Hashlyk;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 14’ 40""";"E 31° 45’ 45"""
Ф-10858;Богдановщина;Bohdanovshchyna;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 13’ 50""";"E 31° 49’ 20"""
Ф-10869;Одосовщина;Odosovshchyna;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 14’ 25""";"E 31° 51’ 50"""
Ф-10871;Поляни;Poliany;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 15’ 5""";"E 31° 59’ 45"""
Ф-10873;Гало;Halo;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 12’ 55""";"E 31° 32’ 0"""
Ф-10874;Северинка;Severynka;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 12’ 25""";"E 31° 50’ 55"""
Ф-10886;Дьяконовський Бір;Diakonovskyi Bir;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 11’ 40""";"E 31° 55’ 50"""
Ф-10889;Велике;Velyke;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 10’ 55""";"E 31° 55’ 30"""
Ф-10892;Смолянка;Cmolianka;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 9’ 50""";"E 31° 42’ 0"""
Ф-10922;Хилячине;Knyliachyne;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 9’ 5""";"E 31° 47’ 25"""
Ф-10923;Тинкове;Tynkove;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 8’ 50""";"E 31° 55’ 40"""
Ф-10925;Фельнівщина;Felnivshchyna;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 6’ 35""";"E 31° 43’ 54"""
Ф-10927;Подручне;Podruchne;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 6’ 50""";"E 31° 56’ 10"""
Ф-10929;Смолянка;Smolianka;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 10’ 0""";"E 31° 42’ 0"""
Ф-10931;Темне;Temne;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 5’ 50""";"E 31° 47’ 50"""
Ф-10933;Колісникове;Kolisnykove;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 5’ 30""";"E 31° 50’ 5"""
Ф-10948;Поділ;Podil;урочище;Чернігівська обл.;р-н Носівський;"N 51° 4’ 5""";"E 31° 31’ 20"""
Ф-10949;Сухе Гало;Sukhe Halo;урочище;Чернігівська обл.;р-н Носівський;"N 51° 4’ 20""";"E 31° 36’ 20"""
Ф-10952;Біле Озеро;Bile Ozero;урочище;Чернігівська обл.;р-н Носівський, Ніжинський;"N 51° 4’ 5""";"E 31° 42’ 31"""
Ф-10960;Баранівка;Baranivka;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 4’ 20""";"E 31° 59’ 35"""
Ф-10962;Топила;Topyla;урочище;Чернігівська обл.;р-н Носівський;"N 51° 2’ 40""";"E 31° 36’ 40"""
Ф-10966;Петрова Загать;Petrova Zahat;урочище;Чернігівська обл.;р-н Носівський;"N 51° 1’ 50""";"E 31° 36’ 50"""
Ф-10967;Гало;Halo;урочище;Чернігівська обл.;р-н Носівський;"N 51° 2’ 37""";"E 31° 39’ 30"""
Ф-10972;Мосток;Mostok;урочище;Чернігівська обл.;р-н Носівський;"N 51° 1’ 35""";"E 31° 31’ 50"""
Ф-10973;Рибовщина;Rybovshchyna;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 0’ 58""";"E 31° 47’ 28"""
Ф-10976;Красненьке;Kracnenke;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 19’ 23""";"E 32° 4’ 25"""
Ф-10984;Звірине;Zviryne;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 19’ 55""";"E 32° 5’ 55"""
Ф-10988;Позняковщина;Pozniakovshchyna;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 19’ 4""";"E 32° 13’ 5"""
Ф-10998;Царущина;Tsarushchyna;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 17’ 51""";"E 32° 6’ 0"""
Ф-11000;Забор'я;Zaboria;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 17’ 53""";"E 32° 9’ 59"""
Ф-11002;Галка;Halka;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 15’ 47""";"E 32° 13’ 25"""
Ф-11004;Гора-Сазонова;Hora-Sazonova;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 17’ 30""";"E 32° 20’ 55"""
Ф-11005;Заманін;Zamanin;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 2’ 21""";"E 32° 9’ 41"""
Ф-11014;Буда;Buda;урочище;Чернігівська обл.;р-н Ічнянський;"N 51° 1’ 10""";"E 32° 11’ 45"""
Ф-11018;Шелкуново;Shelkunovo;урочище;Чернігівська обл.;р-н Борзнянський, Ічнянський;"N 51° 1’ 21""";"E 32° 14’ 40"""
Ф-11020;Демяненкови Гали;Demianenkovy Haly;урочище;Чернігівська обл.;р-н Борзнянський;"N 51° 2’ 28""";"E 32° 17’ 10"""
Ф-11045;Скоривщина;Skoryvshchyna;урочище;Чернігівська обл.;р-н Ніжинський;"N 51° 0’ 9""";"E 32° 6’ 20"""
